title,author,label
Jiraaf launches bond research reports to make retail bond investing clearer. The Jiraaf bond research reports help answer a basic but important question: Is this bond worth investing in at the given rate of return?,HT Business,0
"HDFC Bank revamps Regalia Gold Credit Card: What’s good, what’s not. The changes to HDFC Bank Regalia Gold Credit Card and whether they are good or bad for the cardholders.",HT Business,0
"Stock market holiday: NSE, BSE to remain shut on this date in April. Here's why. Trading in the Equity Segment and the Equity Derivatives Segment will remain suspended throughout the day on Tuesday",HT Business,0
"Sensex, Nifty 50 slide as US to blockade Iran ports after failed peace talks. The latest news and live updates from India's stock market today, including Sensex and Nifty 50, rupee-dollar and crude oil prices, as well business news from India Inc.",HT Business,0
"The algorithm of a cry: How startups are turning baby whimpers into data. In India’s $28 billion parenting market, startups are decoding every cry and blink. From AI cribs to cry-analysing apps, data is replacing guesswork. But as algorithms enter the nursery, can tech truly replicate a parent’s instinct?",Livemint,0
"Noida clashes: Police link unrest to WhatsApp groups, QR code-based mobilisation. Protests in Noida over minimum wage demands led to violence, with police claiming an orchestrated conspiracy. 350 suspects were arrested, and a committee was formed to address workers' concerns, resulting in a 21% wage increase for various worker categories in Gautam Buddha Nagar and Ghaziabad.",Livemint,0
"Paying  ₹5,000 to run for a day? Bengaluru event triggers debate on ‘fitness vs status symbol’. The discussion gained momentum after an X post by user Ankit Kedia pointed to the pricing of the HYROX fitness event held in Bengaluru.",Livemint,0
"World News Today Live Updates on April 14, 2026 : Iran-US War: Trump marches US military for Hormuz blockade — Could India have been a better mediator?. World News Today Live Updates on April 14, 2026: Stay informed on global events with our in-depth world news coverage, bringing you the latest developments across politics, economy, and culture. Discover insights into international affairs, breaking news, and the trends shaping our interconnected world, all in one place.",Livemint,0
Iran-US War: Trump marches US military for Hormuz blockade — Could India have been a better mediator?. &amp;nbsp;The failure of the Islamabad talks underscores the need for India to build credible relationships and deepen its diplomatic engagement to maintain influence in a multipolar world.,Livemint,0
"‘More serious than US-Iran war’: Bangalore police settle custody battle involving 4 kittens; social media reacts. In Bangalore, a dispute arose when a male cat mated with a female cat, resulting in a litter of kittens. Tensions escalated between the owners until police mediated, deciding the kittens would be cared for by a neutral party, thus resolving the conflict peacefully.",Livemint,0
"Quote of the day by Cyrus Poonawalla on business building: ‘Innovation, quality, and affordability should be….’. Cyrus Poonawalla, founder of Serum Institute of India, emphasised that innovation, quality, and affordability are crucial for business growth. Learn more about the founder of Serum Institute of India here.",Livemint,0
Quote of the Day by John Lennon on creativity: ‘Reality leaves a lot to…’. John Lennon's quote sounds playful at the first glance. But the deeper meaning is sharper: what we call reality is never only raw fact.,Livemint,0
"US-Sanctioned Tanker Tests Trump Blockade With Hormuz Exit. A US-sanctioned tanker linked to China is sailing out of the Strait of Hormuz and into the Gulf of Oman, testing President Donald Trump’s naval blockade.",Livemint,0
213 km in 2.5 hours? PM Modi to inaugurate Delhi Dehradun Expressway today — Key details of the route here. Preparations are underway for the inauguration of the Delhi-Dehradun Expressway on 14 April. This 213-km corridor will significantly cut travel time between Delhi and Dehradun and enhance regional connectivity.,Livemint,0
"‘Extremely lucky’: Man walks in with stomach pain; surgery reveals 20-year-old secret inside his body. A 32-year-old man accidentally swallowed it at age 12. Surgeons successfully removed it without any damage, leaving many astonished at his luck.",Livemint,0
"Quote of the Day by Robert Kiyosaki on wealth: ‘Getting rich begins with…’. Robert Kiyosaki quote on mindset, words, and planning: meaning, practical lessons, and why financial clarity still drives wealth-building today.",Livemint,0
"Middle East war shock could push 2.5 million Indians into poverty: UNDP report. The ongoing conflict in West Asia could push 2.5 million people in India into poverty, according to the UN. It estimates global poverty could rise to 8.8 million, with significant impacts on human development, food security, and employment across Asia and the Pacific.",Livemint,0
"Quote of the Day by Jennifer Lawrence, a different take on motivation: ‘I jumped out the back of a bus because…’. Jennifer Lawrence's journey highlights the power of external doubt as motivation. Rather than conforming to expectations, she embraces skepticism, turning it into fuel for her success. Her story reflects the chaotic yet authentic nature of pursuing one's ambitions despite societal pressures.",Livemint,0
"Petrol, diesel prices on 14 April in your city: Fuel rates today in Delhi, Mumbai, Chennai, Kolkata, Bengaluru. Petrol, diesel prices on 14 April in your city: Petrol and diesel prices remained stable on 14 April despite the ongoing West Asia conflict. With Brent crude at $97.99 per barrel, check city-wise latest petrol and diesel rates applicable today.",Livemint,0
"Pay cuts forced him out of a 30-year journalism career — his next job pays 3x more; All you need to know. After leaving journalism at 53, Jim Lexa reinvented himself as a postal worker, earning nearly three times his former salary. He enjoys a stress-free job, good benefits, and increased fitness, averaging 30,000 to 40,000 steps daily.",Livemint,0
"Uttar Pradesh approves 21% wage hike for Noida &amp; Ghaziabad workers after violent protests. After violent protests shut down Noida Phase 2, the Yogi Adityanath government approved a 21% minimum wage hike for workers in Gautam Buddha Nagar and Ghaziabad. But the sit-in is still going.",Livemint,0
"Praful Hinge’s fairytale IPL debut sparks 9,900% Instagram surge, opens doors to brand deals worth lakhs. Praful Hinge, a 24-year-old fast bowler, made a stunning IPL debut for Sunrisers Hyderabad, taking 4 wickets in his first over. His performance skyrocketed his Instagram following that was 3,000 before the match.",Livemint,0
"‘Sadly, Vaibhav misses out’: Something is bothering Sooryavanshi at Rajasthan Royals; it’s not his batting. Rajasthan Royals' 15-year-old star, Vaibhav Sooryavanshi, has excelled in IPL 2026 but feels frustrated with something else that's been bothering him for a couple of matches.&amp;nbsp;",Livemint,0
"US, Philippines Plan Record Military Drills as War Threats Grow. More than 17,000 military personnel will participate in the biggest-ever joint drills by the Philippines, the US and other nations as they rehearse warfighting skills amid tensions with China and conflicts in the Middle East.",Livemint,0
"Happy Puthandu 2026: Tamil New Year 150+ wishes, messages, greetings and GIFs to share with near and dear ones. Tamil New Year, or Puthandu, is being celebrated on 14 April, symbolizing fresh beginnings and positivity. It marks the start of the Tamil solar calendar and is observed with enthusiasm by Tamil communities worldwide.&amp;nbsp;",Livemint,0
"Sam Altman's attacker aimed to kill him and had a hit list of other AI executives too. A document recovered from the man who firebombed Sam Altman's home, Daniel Moreno-Gama, revealed a target list of names and addresses. OpenAI CEO was not the only one on it.",Livemint,0
"LPG cylinder price on April 14: Check domestic and commercial gas rates in Delhi, Bengaluru, Mumbai, Kolkata today. State-owned oil companies have updated commercial LPG prices due to rising global oil prices, impacting India, which relies heavily on imports. A recent LPG carrier has navigated the Strait of Hormuz amid escalating US-Iran tensions, affecting LPG availability and prices for commercial users.",Livemint,0
"Happy Baisakhi 2026: Top 150+ heartfelt wishes, messages, greetings, quotes and GIFs to celebrate the harvest festival. Happy Baisakhi 2026: This vibrant festival is being celebrated on 14 April this year to mark the birth of the Khalsa order by the tenth and last Sikh Guru — Guru Gobind Singh. Top heartfelt wishes, messages, greetings, quotes and GIFs to celebrate the spring harvest festival are listed here.",Livemint,0
"What Iran offered to do with its nuclear programme? Why did Trump walk away?. United States and Iran traded proposals for a suspension of Iranian nuclear activities during weekend negotiations in Pakistan, but remain far apart on the length of any agreement, according to Iranian and US officials.",Livemint,0
"Is 14 April a holiday for schools, colleges, offices, banks? What's open and what's closed on Ambedkar Jayanti, Baisakhi. The nation marks Dr Babasaheb Ambedkar Jayanti on 14 April that coincides with Baisakhi and other festivals. Check whether schools, colleges, offices, banks and stock market will be open or closed today.",Livemint,0
Iran US War LIVE Updates: China's Xi puts forward 4-point proposal on promoting Middle East peace. Iran US War LIVE: Trump say right kind of people from Iran reached out to his adminstration to cut a deal. Hezbollah urges Lebanon to cancel a planned meeting with Israel in Washington on Tuesday,Livemint,0
Regulator lens on blurry or tucked away medicine label details. Consumers' complaints ranged from the packaging information being illegible due to a host of reasons to the demand for the medicine name being printed across the package and for a universally-recognized symbol on generic medicines to distinguish them from branded ones.,Livemint,0
"War-torn to economic miracle: How Vietnam has emerged as a China-plus-one beneficiary. A look at how Vietnam leverages reforms and foreign investment to become a high-growth, electronics-driven global trade and manufacturing hub.",Livemint,0
"Ambedkar Jayanti 2026: Wishes, quotes, messages, WhatsApp status and greetings to share on 14 April. Today, 14 April 2026, India observes the 135th birth anniversary of Bharat Ratna Dr BR Ambedkar - the man who gave the world's largest democracy its constitutional soul. Here is everything you need to celebrate, share, and reflect on this historic day.",Livemint,0
Democrat Eric Swalwell and Republican Tony Gonzales resign from Congress amid sexual misconduct allegations. Democrat Eric Swalwell and Republican Tony Gonzales have both quit Congress on the same night amid separate sexual misconduct allegations.,Livemint,0
"Yesterday SRH vs RR, IPL 2026 match result: What happened in Sunrisers Hyderabad vs Rajasthan Royals clash?. Fans witnessed a classic T20 contest filled with big hits, early breakthroughs, and match-defining spells. With the tournament heating up, both teams remain strong contenders, but SRH will take immense confidence from ending RR's winning streak in style.",Livemint,0
"Judge dismisses Trump’s $10 billion defamation suit against Wall Street Journal over Epstein report. The case now moves to the next phase, where Trump may attempt to refile a revised complaint before the court deadline.",Livemint,0
Eric Swalwell faces House Ethics probe following sexual assault allegations and Governor race exit. The move comes just one day after Swalwell suspended his campaign for California governor following the emergence of allegations he denies.,Livemint,0
Bihar's Samrat has a message after being chosen,Economic Times,0
It's not just war &amp; inflation dragging Trump down,Economic Times,0
"₹2,400 cr loss/day: War may wipe out refiners’ gains",Economic Times,0
Iran keeping close contact with India on ship transit,Economic Times,0
Commercial property returns: High rentals in this city,Economic Times,0
"In India, $1 housekeepers spark a frenzy",Economic Times,0
India makes Delhi–Dehradun just a 2.5-hour trip,Economic Times,0
Samrat Choudhary to be next Bihar Chief Minister,Economic Times,0
How 8% pay hike can easily increase your SIP by 20%,Economic Times,0
Gold prices today at leading jewellery brands,Economic Times,0
EPFO extends facility to de-link wrong member IDs,Economic Times,0
"Not just Noida, workers are protesting across India",Economic Times,0
UP revises minimum wages from April 1: Check list,Economic Times,0
Iran war upends IEA's oil market outlook,Economic Times,0
Gold bond turns Rs 1 lakh investment into Rs 4 lakh,Economic Times,0
Russia oil income jumps to $19 billion in March,Economic Times,0
I-T staff warn of nationwide agitation in Apr-May,Economic Times,0
"₹10, ₹20 cola heating up the fight this summer",Economic Times,0
The Gurgaon connection behind Noida protests,Economic Times,0
Will MS Dhoni play as impact player?,Economic Times,0
New Form 141 introduced for TDS filing,Economic Times,0
"Turkey school shooting wounds 16, attacker dead",Economic Times,0
Check these 3 aspects before buying a property,Economic Times,0
‘Massive’ agitation if TN harmed: Stalin,Economic Times,0
How can senior citizens increase insurance cover,Economic Times,0
Hormuz blockade is as much about China as Iran,Economic Times,0
Noida protests: UP probing if there's any Pak link,Economic Times,0
LIC's first-ever 1:1 bonus issue: All you need to know,Economic Times,0
Noida workforce strained by policy failures: Cong,Economic Times,0
Govt tweaks pricing norms for low-grade iron ore,Economic Times,0
"2,926 candidates in fray for WB elections",Economic Times,0
US Navy maintains 15-ship presence in Middle East,Economic Times,0
Due to mutual divorce husband got relief from 498A,Economic Times,0
Shetti spots 2 breakout stocks worth watching,Economic Times,0
Nitish Kumar recommends Bihar cabinet dissolution,Economic Times,0
O’Brien flags no bills 48 hrs before session,Economic Times,0
"Delhi-Dehradun Expressway: Route, map, toll",Economic Times,0
Sunny Agrawal finds best picks across 4 sectors,Economic Times,0
Noida protests continue on Tuesday,Economic Times,0
How cops posing as housekeepers busted TCS scandal,Economic Times,0
"India Inc expects moderate salary hikes. Mumbai, Amid concerns over attrition, India Inc expects hiring to remain focused on mid-level roles, with salary hikes likely to stay moderate at around 5-10 per cent in 2026-27, a report said on Tuesday.Hiring demand is expected to be concentrated at the mid-level, with 49 per cent of respondents identifying mid-level professionals as the primary focus area, according to a report by workforce staffing services and HR solutions Genius HRTech.In terms of overall workforce expansion, the report revealed that 28 per cent of organisations plan to increase hiring significantly by more than 10-15 per cent, while 43 per cent expect only minimal growth within 0-5 per cent.On the compensation front, organisations are preparing for a competitive salary landscape in 2026-27, as 34 per cent of respondents plan salary increases exceeding 10 per cent, while 46 per cent anticipate moderate increments between 5-10 per cent, the report revealed.Regulatory and labour reforms are expected to play a crucial role, with 57 per cent of organisations indicating significant restructuring of compensation frameworks to ensure compliance, keeping in mind the restructuring of the Labour Codes. Increment distribution is expected to favour mid-senior level employees at 48 per cent, followed by junior and senior levels at 26 per cent and 22 per cent, respectively.Meanwhile, the report found that attrition continues to be a key area of concern for organisations with a majority 55 per cent of respondents anticipating attrition levels between 10-20 per cent, while 15 per cent expect the level to exceed 20 per cent. It revealed that mid-senior level employees are the most vulnerable segment, with 67 per cent of organisations highlighting them as most susceptible to attrition.Regionally, the South zone stands out, with 55 per cent of respondents predicting the highest attrition levels, said the report.Evolving workforce expectations are significantly influencing attrition trends with 50 per cent attributing it to higher expectations around flexibility, purpose and faster career progression, particularly among younger employees, considering the introduction of Gen Alpha and the Gen Z workforce influence. Additionally, 38 per cent of organisations are witnessing an increased need for continuous engagement, feedback and learning as critical retention drivers, it said.Job security concerns present a mixed impact, with most organisations (43 per cent) viewing them as either moderate or limited contributors (43 per cent) compared to compensation and growth factors for attrition, said the report. ""The 2026-27 hiring reflects a shift to cautious, data- driven strategies, with focus on mid-level talent, digital capabilities and evolving business needs. Rising attrition highlights the need for stronger planning and retention,"" Genius HRTech Chairman and Managing Director R P Yadav said.There is also a move towards agile, demand-based hiring, balancing permanent and project roles, which will mainly be driven by speed, skill alignment, tech adaptability and scalability to support sustainable growth, he added.Workforce staffing services and HR solutions Genius HRTech report is based on a survey among 2,359 CXO-level leaders and senior professionals across all industries, pan-India.The report also revealed that diversity trends indicate gradual progress, with 27 per cent of organisations expecting a balanced 50:50 male-to-female hiring ratio and 31 per cent projecting a 60:40 male-to-female hiring split. However, a notable share of respondents still indicated a skewed ratio towards male hiring, said the report.Regionally, hiring activity is expected to be strongest in the North and West zones, each accounting for 32 per cent of responses, followed by the East and South, added the report.",Economic Times,0
"Office realty leasing rises 30%, on track to beat last year high. Mumbai: Robust demand for office spaces has pushed commercial property leasing in the first three quarters of 2019 by 30% from a year ago, taking it closer to entire 2018’s performance and making sure that this year surpasses the peak touched last year.Driven by tech corporates — accounting for about a third of the leasing activity — office space take-up touched 47 million sq ft in the first nine months against entire 2018’s performance of 48.9 million sq ft, showed data from CBRE South Asia. With this, office leasing activity is now expected to touch its highest level ever, estimated to be over 60 million sq ft in 2019.Leasing activity stood at about 15.4 million sq ft during the quarter ended September, rising by nearly 23% on an annual basis. This was dominated by small- to medium-sized transactions. Small-sized transactions of less than 10,000 sq ft accounted for over 40% of the transaction activity in the quarter. 71641558 “With office leasing scaling a historic high in 2019, we expect further strengthening of occupier sentiment in the medium to long term, backed by corporates looking to expand or consolidate their operations. Favourable government initiatives, transparency in the real estate sector and the right reforms will improve investor sentiment greatly in the coming quarters,” said Anshuman Magazine, CEO, India, South-east Asia, Middle East and Africa, CBRE.Like last year, he expects occupiers would put in greater efforts to incorporate flexibility in their portfolios due to changes in the business environment. Occupiers continued to futureproof their portfolios and hedge against future rental escalations by pre-leasing space across various cities.Bengaluru, followed by Hyderabad, dominated large-sized deal closures, while a few large deals were also reported in the NCR and Pune as well. Large-scale deal closures were mostly dominated by tech firms and flexible space operators. Firms belonging to sectors such as research, consulting &amp; analytics, banking, financial services &amp; insurance (BFSI), and engineering &amp; manufacturing also closed large-sized deals.Tech corporates led the office space take-up, followed by research, consulting &amp; analytics companies (19%) and flexible space operators (15%). The rise in the share of flexible space operators (10% in the second quarter of 2019) was primarily a result of their continued expansion across almost all cities.“The share of the tech sector rose from 31% to 40% annually during 2019 year-to-date, which implies that a rise in technology alternatives, insourcing / job preservation in the US and a global slowdown have not had any specific impact on India’s position as a preferred outsourcing destination for both high-skilled and low-skilled tech services, research and development,” said Ram Chandnani, managing director, advisory &amp; transaction services, India, CBRE South Asia.Supply addition rose by more than 80% in 2019 YTD on an annual basis, with about 43.5 million sq. ft. of development completions reported.Four cities — Hyderabad, Bengaluru, NCR and Mumbai — accounted for almost 80% of this supply addition.Compared to the first three quarters in 2018, the share of SEZs in supply dipped from 40% to 27% during 2019 YTD. Supply addition in the quarter also rose by about 6% on a quarterly basis, touching about 15 million sq. ft. More than 70% of this supply was driven by Hyderabad and NCR, followed by Bengaluru.",Economic Times,0
"Developers may face liquidity crisis on NBFC woes: Fitch. MUMBAI: Liquidity risk is increasing for Indian-based real-estate developers, as non-bank financial institutions (NBFI; including housing finance companies) are shying away from lending to the sector, said Fitch Ratings.Developers that rely on refinancing from NBFIs, particularly those with weak financial profiles, will be affected the most should conditions persist. The availability of unencumbered assets among large developers may be of limited use, as NBFIs are looking to shed their already-high exposure to the sector, especially to large borrowers.NBFIs have disproportionately increased their share of real-estate sector credit in the previous few years, owing to heightened risk aversion by banks; banks have been cutting exposure due to their own funding challenges that began in late 2018, which have become more acute in the previous few months; domestic bank exposures fell to 2.3% of loans in the financial year ending March 2019 from 2.8% in 2015-16.NBFIs are now also shying away from refinancing maturing debt of even large, proven developers to limit concentration risk to the sector. This is pushing developers towards alternative funding channels, such as private equity. The availability of such funding could be more limited than the value of maturing debt and may only be available to established developers with sufficient unpledged assets. It would also come at a higher cost. We believe banks may still consider exposure to quality real estate, but overall exposure continues to decline.Developers that are focused on high-end projects may face higher risk, as sales of such projects have slowed in the last two years. We believe these developers would be wary of taking sharp price corrections on unsold inventory to boost sales, except in extreme circumstances, as this could diminish the value of unsold inventory and weaken collateral cover for existing lenders.In addition, any boost in sales would be temporary. Meanwhile, developers with substantial exposure to affordable housing may still benefit from marginal access to lenders in light of healthy pre-sales growth, supported by India's substantial housing deficit and government incentives for buyers via the credit-linked subsidy scheme as well as for developers, including tax deductions and grant of infrastructure status, which entitles companies to some benefits and concessions.The government has announced measures to improve NBFI-sector liquidity, but their efficacy remains to be seen. For example, we believe the government's July 2019 announcement to provide a first-loss guarantee of 10% on securitised assets issued by NBFIs to banks could ease funding pressure for NBFIs in the short term. However, the provision refers only to financially sound issuers and there is a lack of clarity about the duration of the guarantee and the definition of what comprises a 'financially sound' entity. In addition, most of the actions by the authorities to alleviate the liquidity squeeze will benefit the largest and least risky NBFIs and is unlikely to address the pressure on the more property focused players.Defaults by two NBFIs - Infrastructure Leasing &amp; Financial Services Ltd (IL&amp;FS) in September 2018 and Dewan Housing Finance Corporation Ltd (DHFL) in June 2019 - have contributed to the sector-wide liquidity squeeze, as investors have become more risk averse. Banks' low appetite for lending to real-estate developers is evidenced by the usually high risk weights attached to such loans. These are due to developers' typically low credit ratings amid high leverage, making exposure to the sector an inefficient use of banks' already-limited capital.Substantial bank recapitalisation to increase lending capacity could benefit NBFIs as well as real-estate developers, subject to the banks' risk appetite. Although a structural improvement in NBFI asset books would take time. Nonetheless, even under better conditions we expect NBFI's to tighten credit standards, with developers facing funding pressure until there is a broader improvement in their operations, with better end-user demand and pricing support.",Economic Times,0
"Adani Green to seek board nod to raise up to $1 billion. Adani Green Energy is set to seek board approval to raise Rs 6,150 crore ($750 million) to Rs 8,200 crore ($1 billion) through the qualified institutional placement (QIP) route, said people aware of the matter.Two group companies had got approval of their boards for fundraising on May 13 —Adani Enterprises (Rs 12,500 crore) and Adani Transmission (Rs 8,500 crore).The exercise is part of a group plan outlined internally last year to build a “three-year equity cushion” to support expansion plans.Adani Green has secured such capital-raising permission every year from its board except in 2021, as per a Bloomberg analysis.The capital raised by Adani Green Energy will be used to repay an outstanding $750 million, three-year bond issued in 2021 that’s due next year. The money is likely to be kept in a dedicated redemption reserve account and paid on the due date, said the people cited above.Renegotiating Terms With TotalThe original plan had been to prepay the bond after special Reserve Bank of India (RBI) approval but the company decided against this move.“We do not comment on routine business matters. All public disclosures on business matters are disclosed when appropriate,” an Adani Group spokesperson told ET.Adani Green is also renegotiating the terms of its agreement with French utilities giant TotalEnergies for a proposed $4 billion investment in a green hydrogen venture, having signed a memorandum of understanding in 2022. In February, Total said it was pausing the plan in the wake of the Hindenburg Research report on the Adani Group alleging stock manipulation and fraud. The Adani Group has rejected the report’s findings.Total had said it won’t immediately proceed with the plan that involved taking a 25% stake in Adani New Industries Ltd (ANIL), a subsidiary of Adani Enterprises.In June last year, ANIL and TotalEnergies had outlined a capex plan of $50 billion to set up a 2.5 million metric tonnes per annum (mmtpa) of green hydrogen manufacturing capacity over the next 10 years, with the first phase of 1 mmtpa expected to be commissioned before 2030. Total had also made a total $10 billion capital commitment to the hydrogen venture, standing guarantor to 50% of the project’s debt, translating to $6 billion, ET had reported February 13.ANIL plans to manufacture green hydrogen and downstream products such as ammonia, urea, methanol and ethanol at its Khavda and Mundra SEZ facilities. The Khavda site has a land bank of 71,000 acres, which has a large-scale renewable deployment potential of 20 GW due to its high wind and solar resource potential.After the initial MoU, a more detailed ‘heads of agreement’ — pre-contractual negotiations for a commercial framework — was originally planned to be signed between May and September this year. But this is unlikely at this juncture.The Adani Group has, however, continued with the project work in Mundra on its own, aiming to complete a substantial part of the first phase of the integrated manufacturing ecosystem for ANIL by December.This involves 4.5 GW of solar module manufacturing capacity and 1.5 GW of wind turbine manufacturing capacity along with electrolysers, glass, aluminium frames etc. Analysts say over 5% of the total capex has already been incurred by Adani though the bulk of the work is scheduled for 2026-2028. Any binding agreement with Total is now expected only in 2024 or 2025 and the valuation and the overall commercial terms is likely to get altered as the French company is not incurring any of the greenfield project risks, they said.“We have 40 GW of land equivalent. We've been doing solar modules for the past five years. We know we will produce modules at 15 cents to 17 cents,” Robbie Singh, chief financial officer of Adani Enterprises, had told ET on January 22.Other than the green hydrogen project, Total has just over $3 billion of investments with Adani, including in gas distribution and solar projects, which it has played down as a small 2.4% slice of its total capital commitments.",Economic Times,0
"At Rs 10,000 crore, Anil Ambani's Reliance Capital recovery may be only 43%. Lenders to Anil Ambani-promoted Reliance Capital are likely to recover just about ₹10,000 crore after the winning bidder, Hinduja Group, declined to significantly improve its offer in the last round of bilateral negotiations that ended on Monday evening, people aware of the development told ET. The recovery, totalling about ₹10,090 crore on factoring in the target company's cash balances and the Hinduja offer, falls short of the ₹12,500-13,000 crore estimated liquidation value. A Hinduja Group entity, IndusInd International Holdings, offered ₹9,650 crore in the extended auction held on April 26. Hinduja improved the offer by only ₹10 crore during the bilateral negotiations, the people cited above said. In addition, the distressed financial services company has around Rs 430 crore as cash balances, which would be distributed among the lenders. This would add up to Rs 10,090 crore, equating to a 43% recovery for verified lenders.Administrator Nageswara Rao Y has admitted Rs 23,666 crore in claims from verified creditors.""Hinduja Group will submit a detailed resolution plan by next week while lenders are in the process of finalising distribution of the proceeds,"" one of the persons cited above said. After this, the administrator will invite lenders to vote on the eligible plans.However, resolution of Reliance Capital will be subject to approval from the Supreme Court, which is scheduled to hear in August the auction-related dispute between Torrent Investments, a bidder also in the fray in the earlier rounds. 100459497Crucial LIC, EPFO RolesThe stand by LIC, the Employees' Provident Fund Organisation (EPFO) and JC Flowers Asset Reconstruction Co on approving the plan will be critical since they are majority debtholders. Yes Bank, an original Reliance Capital lender, sold its debt to JC Flowers ARC. A resolution plan can be approved only if 66% of creditors vote in its favour.Separately, Credit Suisse-led bondholders have decided not to contest a decision by the National Company Law Tribunal (NCLT), which directed them to return the custody of Reliance General Insurance shares to the administrator, said the people cited above.This has come as a major relief to the lenders that were worried the resolution might be delayed if Credit Suisse-led bondholders appealed against the tribunal's order.In 2018, Credit Suisse-led investors invested in bonds issued by Reliance Home Finance, a Reliance Capital unit. The home finance company failed to honour the payment on the due date.",Economic Times,0
"Ceasefire not good for stock market? BNP Paribas cuts Nifty target for 2026, but picks 9 stocks. India's equity outlook has turned more cautious after the recent crude oil spike, with BNP Paribas trimming its optimism for 2026 and cutting its Nifty target, even as it highlights a fresh set of stock picks positioned to navigate the evolving macro landscape.In its latest India strategy report, the brokerage flagged that the surge in oil prices amid the Middle East conflict could have a lingering impact on the economy, similar to past episodes in 2008, 2011 and 2022. While the ceasefire offers some relief, it does not fully reverse the macro risks triggered by elevated energy prices.BNP Paribas has cut its 2026 Nifty target by 11% to 25,500, factoring in weaker earnings growth and a moderation in valuation multiples. The report underlined that higher crude prices could strain India’s fiscal and trade balances, potentially forcing a reduction in government spending and dampening consumption.Foreign institutional investor (FII) sentiment has also weakened, with India seeing limited participation in the global AI-driven rally and facing concerns around slowing earnings momentum. Additionally, structural risks such as AI-led disruption in service employment could weigh on medium-term growth.Against this backdrop, the brokerage has shifted its sectoral stance, favouring defensives and segments that historically perform better during periods of high crude prices. It prefers staples, telecom and utilities, citing their resilience, while maintaining a positive view on private sector banks over PSU lenders and NBFCs. IT services, after recent corrections, are also seen as offering value, aided by currency tailwinds.On the other hand, sectors sensitive to rising input costs -- including autos, cement and consumer durables -- are expected to face pressure. Infrastructure could also see headwinds due to a potentially tighter fiscal environment.Historically, oil shocks have had a direct correlation with weaker macro indicators and equity market performance. BNP Paribas noted that prolonged periods of elevated crude prices tend to result in sustained pressure on inflation, currency and consumption, with markets typically underperforming for several quarters.Despite these near-term risks, valuations have corrected to more reasonable levels, offering selective opportunities for investors willing to take a medium-term view.Among its top 9 stock ideas, BNP Paribas has highlighted Mahindra &amp; Mahindra, Infosys, Persistent Systems, Britannia Industries, Titan, Bharti Airtel, HDFC Bank, ICICI Bank and Axis Bank as preferred picks. These companies are seen as relatively better positioned to deliver earnings resilience and navigate macro headwinds.Also read: India the new 'no-go' zone for FIIs? 7 brutal truths behind $18 billion exodusAt the same time, the brokerage has flagged select underperformers, including TVS Motor, Wipro, AU Bank and IndusInd Bank, where upside appears limited under current conditions.(Disclaimer: The recommendations, suggestions, views, and opinions given by the experts are their own. These do not represent the views of The Economic Times.)",Economic Times,0
"360 ONE Asset secures Rs 2,000 crore in commitments for its PIPE strategy. Wealth and asset management firm 360 ONE Asset said on Tuesday that it has secured commitments worth Rs 2,000 crore for its Private Investment in Public Equity (PIPE) strategy, which it claims to be a unique investment vehicle focused on such opportunities in India.“The response reflects investors’ interest in a strategy that is designed to unlock value in listed companies through structured capital, active engagement, and disciplined exits,” the company said, adding that the strategy aims to provide investors access to select, high-potential listed and late-stage opportunities, mixing the flexibility of private capital with the liquidity advantages of public markets.Speaking on the development, 360 ONE Asset Co-Founder and CIO Anup Maheshwari said the company’s PIPE strategy sits at the intersection of private market discipline and public market opportunity. “We see a growing need for patient, engaged capital that can support high-potential listed companies through their next phase of growth, governance strengthening or balance-sheet optimisation. The encouraging response to the PIPE strategy, with Rs 2,000 crore committed, reflects investor conviction in this strategy and our ability to source and execute transactions at scale,” he added.360 ONE Asset’s approach to the PIPE strategy is deeply fundamental and engagement driven, said the company’s Fund Manager Charanjit Singh. “We focus on businesses where capital, combined with institutional partnership, can unlock disproportionate value over time. By maintaining an un-indexed portfolio and investing across block deals and anchor placements, we aim to deliver attractive risk-adjusted returns while preserving liquidity optionality for our investors,” he further said.The PIPE strategy aims to enable companies to raise capital efficiently, faster, and more flexibly than traditional IPOs or follow-on offerings while benefiting from strategic partnerships that bring governance expertise, institutional discipline, and long-term capital, according to the wealth management firm, which added that the strategy may offer lower information asymmetry, medium- to long-term upside, and flexible exit pathways for investors.360 ONE Asset had an overall listed market and alternates AUM of around $11 billion as of December 31, 2025. It offers investment solutions to clients worldwide looking to invest in Indian markets across asset classes. Its various offerings include specialized investment funds (SIFs), alternative investment funds (AIFs), portfolio management services (PMS), exchange-traded funds (ETFs), and mutual funds (MFs), including advisory and offshore.(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of The Economic Times)",Economic Times,0
